name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
india,2023-01-07T15:00:00,13,13,6,62.48,0,0,,0,0,21.6,7.6,280,1020,0,2,579.1,2.1,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-07T16:00:00,14,14,7,62.71,0,0,,0,0,20.9,5.4,280,1020,0,2,446.9,1.6,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-07T17:00:00,13.7,13.7,8.3,69.64,0,0,,0,0,18,1.4,236,1020.2,40,1.2,269.9,1,3,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-07T18:00:00,12,12,9,81.88,0,0,,0,0,12.2,5.4,280,1020,0,2,83,0.3,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-07T19:00:00,10,9.6,9,93.5,0,0,,0,0,12.2,5.4,270,1021,0,2,0.3,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-07T20:00:00,8.5,8.5,7,90.21,0,0,,0,0,12.2,0,315.6,1022,0,1,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-01-07T21:00:00,9,9,8,93.45,0,0,,0,0,14.4,0,0,1021,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-07T22:00:00,8,6.8,8,100,0,0,,0,0,15.5,7.6,260,1021,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-07T23:00:00,6.8,6.8,6.1,95.8,0,0,,0,0,15.5,0.7,250,1021.9,0,0,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-01-08T00:00:00,6.9,5.5,5.8,92.7,0,0,,0,0,13.7,7.2,297.8,1022,0,,0,0,0,,Clear,clear-night,remote
india,2023-01-08T01:00:00,6.8,5.4,5.9,93.99,0,0,,0,0,11.2,7.2,289.6,1021,0,,0,0,0,,Clear,clear-night,remote
india,2023-01-08T02:00:00,5.4,5.4,5.3,98.99,0,0,,0,0,11.5,0.7,250,1019.7,17.1,0,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-01-08T03:00:00,4,2.8,4,100,0,0,,0,0,11.9,5.4,250,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T04:00:00,5,3.3,5,100,0,0,,0,0,12.6,7.6,250,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T05:00:00,6.5,5,6.5,99.76,0,0,,0,0,14.4,7.6,270,1019.6,100,0,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
india,2023-01-08T06:00:00,6,4.4,6,100,0,0,,0,0,15.8,7.6,260,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T07:00:00,6,4.4,6,100,0,0,,0,0,17.3,7.6,250,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T08:00:00,5.3,3.8,5.2,99.51,0,0,,0,0,17.6,6.9,279,1020.4,100,0,1.4,0,0,,Overcast,cloudy,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-08T09:00:00,6,4.4,5,93.3,0,0,,0,0,21.6,7.6,250,1021,100,0,98.3,0.4,1,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T10:00:00,6,4,6,100,0,0,,0,0,23.8,9.4,250,1021,100,0,286.4,1,3,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-08T11:00:00,8.2,7.7,6.9,91.2,0,0,,0,0,24.8,5.4,270,1021.6,100,0.7,460.7,1.7,5,,Overcast,fog,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-08T12:00:00,10,8.7,10,100,0,0,,0,0,24.8,9.4,240,1020,0,1,589.2,2.1,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-08T13:00:00,12,12,10,87.57,0,0,,0,0,23.8,7.6,260,1019,0,1,580.3,2.1,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-08T14:00:00,16.9,16.9,8.8,58.7,0,0,,0,0,23.8,7.2,267,1018,0.8,1,640.9,2.3,6,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-08T15:00:00,15,15,9,67.35,0,0,,0,0,23,5.4,260,1018,0,1,573.1,2.1,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-08T16:00:00,15,15,9,67.35,0,0,,0,0,21.6,9.4,260,1018,0,2,443.2,1.6,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-08T17:00:00,14.9,14.9,10.6,75.39,0,0,,0,0,19.4,4.1,270,1017.9,40,1.2,268.2,1,3,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-08T18:00:00,13,13,10,82.01,0,0,,0,0,14,0,0,1018,0,2,83.4,0.3,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-08T19:00:00,12,12,10,87.57,0,0,,0,0,12.6,0,0,1019,0,2,0.4,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-08T20:00:00,11,11,9.6,90.86,0,0,,0,0,12.6,0,0,1019.7,0.2,1.6,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-08T21:00:00,10,10,10,100,0,0,,0,0,12.6,0,0,1020,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-08T22:00:00,10,10,9,93.5,0,0,,0,0,12.6,0,0,1020,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-08T23:00:00,7.8,7.8,7.3,96.42,0,0,,0,0,12.6,0,327.1,1020.7,0,0.7,0,0,0,,Clear,fog,"42182099999,VIDP,42181099999"
india,2023-01-09T00:00:00,9,9,9,100,0,0,,0,0,11.9,0,0,1019,0,0,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-09T01:00:00,9,9,9,100,0,0,,0,0,7.2,0,0,1019,0,0,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-09T02:00:00,6.4,6.4,6,97.19,0,0,,0,0,7.9,0,0,1019.4,100,0.7,0,0,0,,Overcast,fog,"42182099999,VIDP,42181099999"
india,2023-01-09T03:00:00,8,8,8,100,0,0,,0,0,7.9,0,0,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T04:00:00,7,7,7,100,0,0,,0,0,8.3,0,0,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T05:00:00,7.1,7.1,7.1,99.84,0,0,,0,0,10.4,0,0,1019.9,100,0,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
india,2023-01-09T06:00:00,8,8,7,93.4,0,0,,0,0,10.8,0,0,1020,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T07:00:00,8,8,7,93.4,0,0,,0,0,11.5,0,0,1021,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T08:00:00,8.1,8.1,8.1,99.69,0,0,,0,0,11.9,1,50,1022.1,100,0,0.9,0,0,,Overcast,cloudy,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-09T09:00:00,8,6.8,8,100,0,0,,0,0,13.3,7.6,20,1022,100,0,55.9,0.2,1,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T10:00:00,8,8,8,100,0,0,,0,0,14.8,3.6,70,1022,100,0,169.2,0.6,2,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-09T11:00:00,10.3,10.3,9.9,97.62,0,0,,0,0,15.1,4.6,250,1022.8,100,0,291.9,1.1,3,,Overcast,cloudy,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-09T12:00:00,14,14,11.3,83.99,0,0,,0,0,15.5,1.3,332,1021,0,1,458.5,1.7,5,,Clear,clear-day,"42182099999,VIDP,42181099999,VIDD"
india,2023-01-09T13:00:00,16,16,12,77.15,0,0,,0,0,17.3,5.4,270,1020,0,1,568.7,2,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-09T14:00:00,17.7,17.7,11.7,67.64,0,0,,0,0,18.7,1,320,1019.5,45.7,1,634.1,2.3,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-09T15:00:00,16,16,12,77.15,0,0,,0,0,18.7,7.6,300,1019,50,1,529.8,1.9,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-09T16:00:00,15,15,11,77,0,0,,0,0,17.3,5.4,310,1019,50,1,375.7,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-09T17:00:00,15,15,11.4,79.15,0,0,,0,0,14,0,320,1019,41.7,1,219.3,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-09T18:00:00,14,14,12,87.75,0,0,,0,0,7.6,5.4,270,1019,50,1,61.4,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-09T19:00:00,13,13,12,93.65,0,0,,0,0,8.3,5.4,300,1020,50,1,0.4,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-09T20:00:00,12.8,12.8,10.6,86.83,0,0,,0,0,9,0,317.9,1020.5,34.2,0.9,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-09T21:00:00,12,12,12,100,0,0,,0,0,10.1,0,0,1020,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-09T22:00:00,11,11,11,100,0,0,,0,0,10.1,7.6,280,1021,27.2,0,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-09T23:00:00,11,11,9.7,91.85,0,0,,0,0,9.4,0,0,1021.1,29.2,0.7,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-10T00:00:00,9,9,9,100,0,0,,0,0,9.4,0,0,1020,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T01:00:00,9,9,9,100,0,0,,0,0,9.4,0,0,1020,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T02:00:00,9.4,9.4,8.7,95.6,0,0,,0,0,10.8,0,320.9,1020.8,41.9,0.7,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-10T03:00:00,7,5.6,7,100,0,0,,0,0,10.4,7.6,270,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T04:00:00,8,7.4,8,100,0,0,,0,0,10.8,5.4,270,1019,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T05:00:00,7.9,6.7,7.9,99.76,0,0,,0,0,10.8,7.6,270,1020.2,100,0,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
india,2023-01-10T06:00:00,8,6.8,8,100,0,0,,0,0,10.8,7.6,270,1020,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T07:00:00,8,7.4,7,93.4,0,0,,0,0,10.8,5.4,250,1020,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T08:00:00,8,5.9,7.9,99.71,0,0,,0,0,11.5,11.9,250,1021.5,100,0,1.2,0,0,,Overcast,cloudy,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-10T09:00:00,8,7.4,8,100,0,0,,0,0,16.2,5.4,260,1021,100,0,80.3,0.3,1,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T10:00:00,8,6.8,8,100,0,0,,0,0,18.4,7.6,290,1022,100,0,231.5,0.8,2,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-10T11:00:00,11.2,11.2,8.9,85.87,0,0,,0,0,20.9,5.1,285,1021.4,45.6,0.7,405.3,1.5,4,,Partially cloudy,fog,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-10T12:00:00,13,13,11,87.66,0,0,,0,0,22.3,9.4,270,1020,50,1,561.9,2,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-10T13:00:00,14,14,10,76.84,0,0,,0,0,23,11.2,260,1019,27.2,1,664.2,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-10T14:00:00,16.7,16.7,9.3,61.67,0,0,,0,0,24.8,9.3,271,1017.8,0,1,661,2.4,7,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-10T15:00:00,17,17,9,59.28,0,0,,0,0,24.8,11.2,290,1018,0,1,586.2,2.1,6,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-10T16:00:00,17,17,10,63.4,0,0,,0,0,24.8,9.4,290,1017,0,1,455.2,1.6,5,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-10T17:00:00,16.6,16.6,9.8,64.31,0,0,,0,0,24.8,4.1,273,1017.2,0,1,278.3,1,3,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-10T18:00:00,15,15,12,82.26,0,0,,0,0,20.2,3.6,270,1017,0,1,89.8,0.3,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-10T19:00:00,13,13,12,93.65,0,0,,0,0,12.6,5.4,270,1018,0,1,0.6,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-10T20:00:00,10.9,10.9,9.4,90.79,0,0,,0,0,12.2,1.4,264,1018.5,0,1,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
india,2023-01-10T21:00:00,12,12,10,87.57,0,0,,0,0,13,5.4,260,1018,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-10T22:00:00,11,11,9,87.48,0,0,,0,0,13.3,5.4,280,1018,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-10T23:00:00,8.8,8.8,8.2,96.13,0,0,,0,0,15.1,0.5,302.1,1018.9,0,0.9,0,0,0,,Clear,fog,"42182099999,VIDP,42181099999"
india,2023-01-11T00:00:00,10,9.1,9,93.5,0,0,,0,0,15.8,7.6,330,1017,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T01:00:00,9,7.9,9,100,0,0,,0,0,14.8,7.6,310,1016,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T02:00:00,7.2,7.2,7.1,99.36,0,0,,0,0,15.1,2,290,1018.2,100,0,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
india,2023-01-11T03:00:00,9,7.9,8,93.45,0,0,,0,0,15.1,7.6,290,1015,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T04:00:00,8,7.4,8,100,0,0,,0,0,14.4,5.4,270,1015,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T05:00:00,6.6,6.6,6.6,99.6,0,0,,0,0,11.5,0,309.8,1016.1,100,0,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
india,2023-01-11T06:00:00,8,7.4,8,100,0,0,,0,0,14,5.4,240,1015,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T07:00:00,8,7.4,7,93.4,0,0,,0,0,14.4,5.4,260,1015,100,0,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T08:00:00,7.9,6.3,7.9,99.71,0,0,,0,0,12.2,9.1,269,1016.6,100,0,1.2,0,0,,Overcast,cloudy,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-11T09:00:00,9,9,8,93.45,0,0,,0,0,15.1,3.6,240,1017,100,0,51.4,0.2,1,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T10:00:00,9,9,9,100,0,0,,0,0,15.8,3.6,310,1017,100,0,138.5,0.5,1,,Overcast,cloudy,"VIDP,42181099999"
india,2023-01-11T11:00:00,12.6,12.6,10.2,85.55,0,0,,0,0,15.8,3.6,69,1016.9,56.2,1,205.8,0.7,2,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-11T12:00:00,16,16,10,67.56,0,0,,0,0,15.5,3.6,213.1,1015,88.9,1,293.1,1.1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-11T13:00:00,18,18,10,59.52,0,0,,0,0,15.1,7.6,110,1014,0,1,492.4,1.8,5,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-11T14:00:00,18.8,18.8,11,60.61,0,0,,0,0,14.4,7,96,1012.5,74.4,1,569.7,2.1,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-11T15:00:00,19,19,12,63.85,0,0,,0,0,14,13,100,1012,0,1,536.1,1.9,5,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-11T16:00:00,18,18,12,67.97,0,0,,0,0,13.7,13,90,1012,0,1,394.7,1.4,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-11T17:00:00,17.4,17.4,11.4,68.04,0,0,,0,0,13.7,8,90,1011.8,49.2,1,242.2,0.9,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-11T18:00:00,14,14,12,87.75,0,0,,0,0,11.9,13,90,1012,0,1,84.1,0.3,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-11T19:00:00,13,13,12,93.65,0,0,,0,0,12.2,13,90,1013,0,1,0.8,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-11T20:00:00,12.6,12.6,10.5,87.28,0,0,,0,0,15.8,10.6,90,1014.3,50,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-11T21:00:00,11,11,11,100,0,0,,0,0,17.3,18.4,80,1014,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-11T22:00:00,11,11,11,100,0,0,,0,0,17.6,13,90,1015,0,1,0,0,0,,Clear,clear-night,"VIDP,42181099999"
india,2023-01-11T23:00:00,11.3,11.3,9.4,87.85,0,0,,0,0,17.6,12.1,95,1015.3,41.5,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-12T00:00:00,11,11,10,93.55,0,0,,0,0,19.8,14.8,80,1014,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T01:00:00,11,11,10,93.55,0,0,,0,0,23,11.2,80,1014,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T02:00:00,10.6,10.6,9.3,91.38,85.391,100,rain,0,0,24.5,10.8,90,1013.7,60.8,1,0,0,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
india,2023-01-12T03:00:00,11,11,11,100,0,0,,0,0,25.6,13,90,1012,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T04:00:00,11,11,10,93.55,0,0,,0,0,25.9,9.4,90,1012,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T05:00:00,10.7,10.7,10,95.05,0,0,,0,0,25.6,6,75,1012.5,46.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-12T06:00:00,10,9.1,10,100,0,0,,0,0,25.2,7.6,90,1012,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T07:00:00,10,9.1,10,100,0,0,,0,0,26.3,7.6,90,1013,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T08:00:00,10.6,10.6,10.1,96.67,0,0,,0,0,25.6,5.4,110,1013.6,38.9,1,0.9,0,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-12T09:00:00,13,13,12,93.65,0,0,,0,0,23.8,5.4,100,1014,50,1,63.1,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-12T10:00:00,15,15,14,93.75,0,0,,0,0,25.6,9.4,120,1014,27.2,1,179.2,0.6,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-12T11:00:00,15.6,15.6,10.3,70.78,0,0,,0,0,27.4,8,97,1013.9,16.8,1,292.3,1.1,3,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-12T12:00:00,19,19,11,59.76,0,0,,0,0,28.8,13,130,1013,0,1,388.6,1.4,4,,Clear,clear-day,"VIDP,42181099999"
india,2023-01-12T13:00:00,20,20,12,60,0,0,,0,0,28.4,13,130,1011,50,1,571,2.1,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-12T14:00:00,20.7,20.7,13.3,62.59,0,0,,0,0,28.8,8.3,140,1010.2,48.6,1,491.6,1.8,5,,Partially cloudy,partly-cloudy-day,"42,18,20,99,99,94,21,30,00,00,00,00,00,00,00,000"
india,2023-01-12T15:00:00,19,19,13,68.17,0,0,,0,0,28.1,13,80,1010,50,1,447.6,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-12T16:00:00,19,19,13,68.17,0,0,,0,0,26.6,11.2,100,1010,50,1,261.8,0.9,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-12T17:00:00,18.7,18.7,13.7,72.66,0,0,,0,0,22,8.5,75,1010.1,51.1,1,181.6,0.7,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-12T18:00:00,16,16,15,93.79,0,0,,0,0,15.1,11.2,80,1010,50,1,66.8,0.2,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T19:00:00,15,15,15,100,0,0,,0,0,11.5,9.4,90,1011,50,1,0.6,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T20:00:00,15.3,15.3,13.5,89.13,0,0,,0,0,13,5.4,92,1011.8,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-12T21:00:00,15,15,15,100,0,0,,0,0,14.4,5.4,110,1012,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T22:00:00,14,14,14,100,0,0,,0,0,15.5,7.6,100,1012,88.9,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-12T23:00:00,14,14,12.7,91.82,0,0,,0,0,17.3,7.6,90,1012.3,56.9,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-13T00:00:00,12,12,12,100,0,0,,0,0,18,5.4,90,1012,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T01:00:00,12,12,12,100,0,0,,0,0,16.2,7.6,80,1011,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T02:00:00,12.6,12.6,11.7,94.33,0,0,,0,0,17.3,8.1,87,1011.1,50,0.8,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-13T03:00:00,12,12,12,100,0,0,,0,0,18,5.4,110,1011,50,0,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T04:00:00,12,12,12,100,0,0,,0,0,17.3,7.6,100,1011,50,0,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T05:00:00,12.2,12.2,11.8,97.43,0,0,,0,0,17.3,5.9,73,1011.8,50,0.8,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-13T06:00:00,12,12,12,100,0,0,,0,0,18,7.6,100,1012,50,0,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T07:00:00,12,12,12,100,0,0,,0,0,18,7.6,110,1013,50,0,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T08:00:00,13.1,13.1,12.3,95.32,0,0,,0,0,16.2,2,111,1014.1,60.9,1,1.1,0,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-13T09:00:00,15,15,14,93.75,0,0,,0,0,18.4,9.4,90,1014,50,1,55.9,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T10:00:00,16,16,15,93.79,0,0,,0,0,20.5,13,100,1015,50,1,175.8,0.6,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T11:00:00,18,18,13.1,73.33,0,0,,0,0,22.7,9.5,90,1014.4,51.2,1,355,1.3,4,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-13T12:00:00,19,19,15,77.61,0,0,,0,0,23.8,11.2,90,1014,50,1,386.9,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T13:00:00,19,19,15,77.61,0,0,,0,0,25.9,9.4,100,1013,50,1,505.8,1.8,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T14:00:00,21,21,14.1,64.54,0,0,,0,0,22.7,8.5,111,1012,66.4,1,466.9,1.7,5,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
india,2023-01-13T15:00:00,20,20,15,72.94,0,0,,0,0,26.3,7.6,60,1013,88.9,1,420.7,1.5,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T16:00:00,19,19,14,72.76,0,0,,0,0,24.5,0,0,1013,50,1,296.2,1.1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
india,2023-01-13T17:00:00,18.7,18.7,15.2,79.99,0,0,,0,0,20.9,3.4,269,1012.6,41.7,1,115,0.4,1,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
india,2023-01-13T18:00:00,15,15,15,100,0,0,,0,0,14,11.2,270,1013,50,1,34.3,0.1,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T19:00:00,14,14,14,100,0,0,,0,0,13.3,11.2,270,1015,50,1,0.6,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T20:00:00,15.5,15.5,14.1,91.25,0,0,,0,0,14.8,11.6,270,1015.2,34.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
india,2023-01-13T21:00:00,14,14,14,100,0,0,,0,0,13.7,11.2,270,1016,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T22:00:00,14,14,13,93.7,0,0,,0,0,9.7,9.4,260,1016,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-13T23:00:00,14.7,14.7,13.5,92.75,0,0,,0,0,8.6,11.2,254,1016.2,34.2,0.9,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
india,2023-01-14T00:00:00,13,13,13,100,0,0,,0,0,7.9,13,270,1016,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
india,2023-01-14T01:00:00,13,13,13,100,0,0,,0,0,9.7,11.2,280,1015,50,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
